Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Product rating count (product.metafields.reviews.rating_count),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
artificial-elephantia-leaf-plant-18inch-approx,Artificial Elephantia Leaf Plant. (18inch Approx),"<div class=""toggle-content is-active show-mobile toggle-content--height"" id=""tab-description-mobile"" style=""--maximum-des-to-show: 800px;"" data-product-description-10201112805687="""">
<p data-start=""671"" data-end=""779""><strong data-start=""671"" data-end=""696"">Realistic Look &amp; Feel</strong> ,<strong data-start=""782"" data-end=""802"">Zero Maintenance</strong> ,<strong data-start=""900"" data-end=""925"">Versatile Decor Piece, </strong><strong data-start=""1000"" data-end=""1026"">Durable &amp; Long-Lasting.C</strong><strong data-start=""1000"" data-end=""1026"">hoose a planter from our Planters section to match your space</strong></p>
</div>",My Store,,simple,"Artificial Leaves, Artificial Plants, Indoor Plants, outdoor Planters, pots",false,Title,Default Title,,,,,,,,shopify_10209819164983,0.0,,0,deny,manual,2500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.27.46AM-scaled.jpg?v=1775130861,1,"",false,,,,,kg,,,active
artificial-doted-plant-2-feet-approx,Artificial Doted Plant.(2 Feet Approx),"<div class=""toggle-content is-active show-mobile toggle-content--height"" id=""tab-description-mobile"" style=""--maximum-des-to-show: 800px;"" data-product-description-10201112805687="""">
<p data-start=""671"" data-end=""779""><strong data-start=""671"" data-end=""696"">Realistic Look &amp; Feel</strong> ,<strong data-start=""782"" data-end=""802"">Zero Maintenance</strong> ,<strong data-start=""900"" data-end=""925"">Versatile Decor Piece, </strong><strong data-start=""1000"" data-end=""1026"">Durable &amp; Long-Lasting.C</strong><strong data-start=""1000"" data-end=""1026"">hoose a planter from our Planters section to match your space</strong></p>
</div>",My Store,,simple,"Artificial Plants, Atificial Leaves, Indoor Plants, outdoor Planters, pots, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209827062071,0.0,,0,deny,manual,1950.00,2200.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.27.45AM_1-scaled.jpg?v=1775130860,1,"",false,,,,,kg,,,active
artificial-dark-arbour-tree-approx-5ft,Artificial Dark Arbour Tree (approx 5ft),"A striking artificial tree featuring unique black foliage and a realistic twisted trunk. This maintenance-free statement piece comes pre-set in a <b data-path-to-node=""5"" data-index-in-node=""146"">textured white and gold designer pot</b>, making it ready to display immediately in any modern home or office.",My Store,,simple,"aesthetic, Apartment Decor, Artificial Plants, Decor, DECORATION, Exclusive interior accents, Planters, pots, realistic plants",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,5499.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/1-2.jpg?v=1775130859,1,"",false,,,,,kg,,,active
artificial-dark-arbour-tree-approx-5ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsApp-Image-2025-12-20-at-10.49.56-AM.jpg?v=1775130859,2,"",,,,,,,,,
artificial-cute-white-silk-roses-bunches,Artificial Cute White Silk Roses Bunches,<p><strong>Reach out for stunning flower arrangements or inquire separately for bulk orders.</strong></p>,My Store,,simple,"Artificial Flower, Artificial Plants, flowers",false,Title,Default Title,,,,,,,,shopify_10207831556407,0.0,,0,deny,manual,450.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-19at5.32.39PM-scaled.jpg?v=1775130856,1,"",false,,,,,kg,,,active
artificial-cute-silver-autumn-maple-leaves-packet,Artificial Cute Silver Autumn Maple Leaves.packet,"<p>Bring lasting greenery to your space with our lifelike artificial leaves and hanging foliage—zero maintenance, all style.</p>",My Store,,simple,"Artificial Leaves, Artificial Plants, Hanging Leaves, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209784496439,0.0,,0,deny,manual,2000.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.29.04AM-scaled.jpg?v=1775130856,1,"",false,,,,,kg,,,active
artificial-cute-plant-and-flower-bunch,Artificial Cute Plant And Flower Bunch.,"<p>Add volume, texture, and a touch of nature to any space with our green washable artificial filler bunch.</p>",My Store,,simple,"Artificial Flower, Artificial Leaves, Artificial Plants, flowers, realistic flowers, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209928806711,0.0,,0,deny,manual,399.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at3.01.08PM_2_45eedf9b-49b5-443c-b025-f142b7c4badb.jpg?v=1775130854,1,"",false,,,,,kg,,,active
artificial-cute-mini-grass-leaves,Artificial Cute Mini Grass Leaves.,"<p>Green that never fades 🌿💚 Add to cart, thank us later!</p>",My Store,,simple,"Artificial Flower, Artificial Leaves, Artificial Plants, flowers, realistic flowers, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209962000695,0.0,,0,deny,manual,380.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at5.24.59PM_1-scaled.jpg?v=1775130853,1,"",false,,,,,kg,,,active
artificial-croton-tree-with-pot-approx-2ft,Artificial Croton tree with Pot (Approx 2ft),"Add a splash of exotic color and bold texture to your interior with this striking artificial Croton tree. Known for its large, variegated leaves and architectural presence, this maintenance-free plant serves as a vibrant focal point that brightens any room year-round.",My Store,,simple,"#HomeDecor, aesthetic, Apartment Decor, Artificial Plants, Atificial Leaves, Decor, DECORATION, Decorative Pot, realistic plants",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,2500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/7.jpg?v=1775130852,1,"",false,,,,,kg,,,active
artificial-coleus-leaf-plant-beautiful-for-inoor-18inch-approx,Artificial Coleus Leaf Plant Beautiful For Inoor.(18inch Approx),"<div class=""toggle-content is-active show-mobile toggle-content--height"" id=""tab-description-mobile"" style=""--maximum-des-to-show: 800px;"" data-product-description-10201112805687="""">
<p data-start=""671"" data-end=""779""><strong data-start=""671"" data-end=""696"">Realistic Look &amp; Feel</strong> ,<strong data-start=""782"" data-end=""802"">Zero Maintenance</strong> ,<strong data-start=""900"" data-end=""925"">Versatile Decor Piece, </strong><strong data-start=""1000"" data-end=""1026"">Durable &amp; Long-Lasting.C</strong><strong data-start=""1000"" data-end=""1026"">hoose a planter from our Planters section to match your space.</strong></p>
</div>",My Store,,simple,"Artificial Leaves, Artificial Plants, Indoor Plants, outdoor Planters, pots",false,Title,Default Title,,,,,,,,shopify_10209817067831,0.0,,0,deny,manual,3000.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.27.47AM-scaled.jpg?v=1775130849,1,"",false,,,,,kg,,,active
artificial-cherry-blossom-flower-bunches,Artificial Cherry Blossom Flower Bunches,"<p><strong>Reach out for stunning flower arrangements or inquire separately for bulk orders.</strong></p>
<p><strong>Timeless blooms made to last—shop our artificial flower bunches</strong></p>",My Store,,simple,"Artificial Flower, Artificial Plants, realistic flowers",false,Title,Default Title,,,,,,,,shopify_10207827984695,0.0,,0,deny,manual,650.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-19at5.32.31PM-scaled.jpg?v=1775130848,1,"",false,,,,,kg,,,active
artificial-beautiful-green-hanging-leaves,Artificial Beautiful Green Hanging Leaves.,"",My Store,,simple,"Artificial Leaves, Artificial Plants, Hanging Leaves, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209722761527,0.0,,0,deny,manual,659.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.30.08AM-scaled.jpg?v=1775130847,1,"",false,,,,,kg,,,active
artificial-beautiful-dumb-cane-plant-2-feet-approx,Artificial Beautiful Dumb Cane Plant.(2 Feet Approx),"<p><strong data-start=""81"" data-end=""109"">Green vibes made easy 🌿</strong><br data-start=""109"" data-end=""112"">Add a touch of nature to your home with our stunning artificial plant — no sunlight, no watering, just everlasting freshness and style. Perfect for your table, shelf, or workspace.</p>",My Store,,simple,"Artificial Leaves, Artificial Plants, Indoor Plants, outdoor Planters, pots",false,Title,Default Title,,,,,,,,shopify_10209831846199,0.0,,0,deny,manual,1950.00,2200.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.27.44AM-scaled.jpg?v=1775130846,1,"",false,,,,,kg,,,active
artificial-baby-blossom-bulk-flower-with-ceramic-pots-9inch-approx,Artificial Baby Blossom Bulk Flower With Ceramic Pots.(9inch Approx),"<p>Discover elegant, lifelike artificial table plants that bring nature indoors—without the maintenance.</p>",My Store,,simple,"Artificial Leaves, Artificial Plants, Indoor Plants, outdoor Planters, pots, Table Plants",false,Title,Default Title,,,,,,,,shopify_10209850163511,0.0,,0,deny,manual,2199.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.22.24AM.jpg?v=1775130844,1,"",false,,,,,kg,,,active
artifcial-plantsleaves-in-any-size-long-or-short,"Artifcial Plants,Leaves in any Size Long or Short.",<p>Add natural charm to your space with long-lasting artificial foliage</p>,My Store,,simple,"artificial Flowers, Artificial Leaves, Artificial Plants, realistic plants",false,Title,Default Title,,,,,,,,shopify_10209722466615,0.0,,0,deny,manual,650.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.30.25AM_1-scaled.jpg?v=1775130842,1,"",false,,,,,kg,,,active
areca-stems-plant-s2-5feet-approx,Areca Stems Plant (S)(2.5feet Approx),"<p><strong>lifelike and low-maintenance; <span style=""text-decoration: underline;"">choose the perfect planter from our exclusive collection to complete your décor! </span></strong></p>",My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10200964989239,0.0,,0,deny,manual,5500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard76watermark.jpg?v=1775130841,1,"",false,,,,,kg,,,active
aloe-vera-3stick-plant4-feet-approx,Aloe Vera 3Stick Plant(4 Feet Approx),<p>a unique blend of natural texture and greenery; complete the look with a planter from our exclusive collection.</p>,My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10200927371575,0.0,,0,deny,manual,8500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard57watermark.jpg?v=1775130840,1,"",false,,,,,kg,,,active
alocasia-menti-leaf-plant-5-feet,Alocasia Menti Leaf Plant (5 Feet),"<p><strong>Bold, sculptural foliage with a modern edge; complete the look with a planter from our exclusive collection.</strong></p>",My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10191092220215,0.0,,0,deny,manual,12500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/97watermark.jpg?v=1775130839,1,"",false,,,,,kg,,,active
alocasia-macrorrhizos-stick-plant-3-feet-approx,Alocasia macrorrhizos Stick Plant (3 Feet Approx),"<p><strong>Bold, sculptural foliage with a modern edge; complete the look with a planter from our exclusive collection.</strong></p>",My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10191091794231,0.0,,0,deny,manual,5399.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/91watermark.jpg?v=1775130838,1,"",false,,,,,kg,,,active
alocasia-leaf-plant3-feet-approx,Alocasia Leaf Plant(3 Feet Approx),"<p>Lifelike greenery that adds vibrant, refreshing beauty to your space.choose the perfect planter from our exclusive collection to complete your décor!</p>",My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10191090647351,0.0,,0,deny,manual,3700.00,4500.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/85watermark.jpg?v=1775130835,1,"",false,,,,,kg,,,active
4-grass-ball-plant-l5-5-feet-approx,4 Grass Ball Plant (L)(5.5 Feet Approx),"<p><strong>Compact Grass Ball Plants – perfect pops of green, </strong>ready to pair with your choice of planter from our curated collection.</p>",My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10200947556663,0.0,,0,deny,manual,11999.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard68watermark.jpg?v=1775130834,1,"",false,,,,,kg,,,active
4-basket-stand-planter-3-feet-approx,4 Basket Stand Planter (3 Feet Approx),"<p>Elevate your gardening with this 4 Basket Stand Planter, approximately 3 feet tall, designed to combine functionality and style. Crafted from sturdy metal, this planter stand provides a durable and stable base for your plants, making it ideal for both indoor and outdoor settings. Its multi-tiered design allows you to showcase a variety of plants or flowers, creating a dynamic and organized display that enhances any modern decor. Perfect for maximizing space while adding a sophisticated touch, this planter stand is a practical solution for plant enthusiasts seeking both elegance and longevity. Explore our Plants and Flowers section to find the perfect greenery to complement this versatile stand.</p>",My Store,Uncategorized,simple,best,true,Title,Default Title,,,,,,,,shopify_10181114790199,0.0,,0,deny,manual,3399.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/ChatGPT_Image_Jun_10_2025_01_24_36_PM.png?v=1775130833,1,"",false,,,,,kg,,,active
3p-coconut-palm-plant-6-feet-approx,3P Coconut Palm Plant (6 Feet Approx),"<p><strong>Graceful greenery that transforms your space; <span style=""text-decoration: underline;"">Pick the perfect planter from our curated collection.</span></strong></p>",My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10200943001911,0.0,,0,deny,manual,10199.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard46watermark.jpg?v=1775130832,1,"",false,,,,,kg,,,active
3-grass-ball-plant4-feet-approx,3 Grass Ball Plant(4 Feet Approx),"<p><strong>Compact Grass Ball Plants – perfect pops of green, </strong>ready to pair with your choice of planter from our curated collection.</p>",My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10200924520759,0.0,,0,deny,manual,5499.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard71watermark.jpg?v=1775130831,1,"",false,,,,,kg,,,active
